age,annual_income,employment_length_years,credit_score,loan_amount,existing_debt,debt_to_income,home_ownership,purpose,num_delinquencies_2yr,default
32,71073.58,5.8,672.0,16262.62,13938.08,0.23,RENT,small_business,1,0
33,37290.74,3.8,629.0,27626.84,826.87,0.133,RENT,debt_consolidation,0,0
22,84229.93,3.0,647.0,14426.8,15894.85,0.214,RENT,debt_consolidation,0,0
38,52300.48,7.5,512.0,22763.72,1982.69,0.103,MORTGAGE,medical,0,0
22,25344.63,2.9,740.0,13594.95,35259.56,1.472,MORTGAGE,medical,0,1
66,27629.74,6.8,603.0,12340.99,18124.77,0.723,MORTGAGE,home_improvement,0,0
27,58117.63,10.4,643.0,1000.0,14822.2,0.258,MORTGAGE,debt_consolidation,0,0
53,15086.96,6.6,601.0,11358.78,1345.54,0.202,OWN,debt_consolidation,0,0
48,100012.65,15.9,723.0,10174.86,23041.29,0.246,MORTGAGE,debt_consolidation,2,0
32,81223.03,6.1,639.0,19683.72,7259.04,0.126,RENT,home_improvement,0,0
60,100671.11,12.7,497.0,17247.69,18049.15,0.205,RENT,debt_consolidation,1,0
26,98035.59,10.9,701.0,16779.96,5316.1,0.08,RENT,credit_card,0,0
64,46202.34,13.6,624.0,23572.63,0.0,0.077,RENT,debt_consolidation,0,0
57,33266.76,15.9,678.0,1000.0,27413.78,0.829,RENT,debt_consolidation,0,0
52,12000.0,0.0,742.0,14554.46,17791.56,1.665,MORTGAGE,small_business,0,1
64,44844.15,7.3,606.0,4471.95,8082.05,0.195,RENT,other,2,0
40,99141.32,5.4,676.0,3735.92,31662.44,0.325,MORTGAGE,credit_card,0,0
34,34303.73,6.6,622.0,12384.79,11814.39,0.399,OWN,home_improvement,0,0
28,49751.98,4.0,754.0,15194.8,24093.94,0.53,RENT,debt_consolidation,1,1
66,41135.74,3.3,686.0,19521.17,0.0,0.071,MORTGAGE,debt_consolidation,1,0
40,64374.88,0.5,678.0,18923.99,8718.78,0.18,MORTGAGE,debt_consolidation,0,0
61,87152.12,6.5,587.0,7561.53,9081.22,0.117,OWN,medical,0,0
37,16519.73,10.7,736.0,13226.78,2130.89,0.249,OWN,debt_consolidation,0,0
67,21305.6,3.5,746.0,27933.6,3153.39,0.345,OWN,small_business,0,0
63,92165.5,4.4,623.0,29525.18,13485.3,0.194,RENT,debt_consolidation,1,0
36,73326.67,2.5,692.0,12237.92,10255.99,0.165,OWN,small_business,0,1
44,48515.49,1.0,724.0,15835.66,10038.53,0.256,MORTGAGE,other,1,0
59,97677.07,4.8,846.0,6933.44,6892.95,0.081,MORTGAGE,small_business,0,0
32,20874.28,7.7,709.0,24245.57,22204.24,1.238,MORTGAGE,debt_consolidation,0,0
22,78280.34,12.3,680.0,35844.15,0.0,0.069,RENT,credit_card,0,0
35,53294.05,0.0,668.0,10183.51,12538.15,0.264,OWN,debt_consolidation,0,0
49,70163.6,5.8,673.0,25585.98,7491.0,0.161,RENT,credit_card,0,0
27,12000.0,11.9,738.0,21629.54,6694.25,0.828,MORTGAGE,debt_consolidation,1,1
37,48482.42,0.1,614.0,13489.8,0.0,0.042,MORTGAGE,other,0,0
66,73419.92,12.3,750.0,8735.27,11596.05,0.176,MORTGAGE,debt_consolidation,0,0
24,53416.74,3.8,564.0,37305.53,5860.88,0.214,MORTGAGE,small_business,0,1
23,86382.44,9.6,730.0,21895.32,14768.08,0.209,MORTGAGE,credit_card,0,0
41,85545.13,4.9,751.0,23627.49,42731.36,0.541,RENT,medical,0,0
21,31035.91,8.3,740.0,13095.88,13725.25,0.506,MORTGAGE,small_business,0,1
22,75599.82,14.0,700.0,15549.02,16651.27,0.251,RENT,other,0,0
29,30183.43,5.4,710.0,4048.88,4165.31,0.158,MORTGAGE,medical,0,0
26,56350.39,11.0,650.0,21847.92,13739.46,0.302,RENT,debt_consolidation,0,0
60,71403.21,7.4,596.0,11629.2,10874.59,0.177,RENT,debt_consolidation,0,0
27,34117.93,2.1,699.0,5761.34,3736.13,0.135,RENT,credit_card,1,1
46,74673.15,5.3,685.0,7305.61,2894.92,0.053,MORTGAGE,debt_consolidation,0,0
55,42366.11,5.0,749.0,36695.48,16742.69,0.525,MORTGAGE,debt_consolidation,0,1
51,40482.56,0.0,669.0,12322.69,5269.78,0.176,RENT,home_improvement,0,0
53,72666.27,8.3,692.0,18313.84,2573.29,0.073,RENT,other,1,0
38,34100.68,9.3,702.0,4245.28,25184.26,0.757,MORTGAGE,credit_card,1,1
64,32829.11,10.1,723.0,13298.26,27292.69,0.892,RENT,debt_consolidation,0,0
24,81028.9,13.1,751.0,2665.31,2706.58,0.038,OWN,credit_card,0,0
26,57713.93,10.8,608.0,18346.53,22572.54,0.439,OWN,home_improvement,0,0
62,18647.01,3.0,733.0,6805.31,0.0,0.055,RENT,other,1,0
24,76391.03,4.0,666.0,22183.28,2479.34,0.076,MORTGAGE,debt_consolidation,0,0
30,44834.97,10.2,728.0,1000.0,0.0,0.003,RENT,debt_consolidation,0,0
29,19924.67,7.9,791.0,9311.31,6982.74,0.421,RENT,medical,0,0
22,12000.0,5.9,522.0,25590.59,11981.81,1.318,RENT,medical,0,1
26,77585.36,1.6,771.0,28797.73,0.0,0.056,MORTGAGE,home_improvement,1,0
49,33502.05,3.3,671.0,15053.8,7626.48,0.295,RENT,medical,0,0
53,23903.88,8.9,616.0,11505.01,2519.23,0.178,RENT,debt_consolidation,0,0
25,70985.07,0.0,647.0,16048.42,14320.21,0.236,MORTGAGE,other,1,0
67,75144.79,0.0,603.0,33467.97,13162.37,0.242,RENT,home_improvement,1,0
25,35322.43,9.5,718.0,12584.0,25872.18,0.786,RENT,other,0,0
54,77816.02,3.3,602.0,15031.11,0.0,0.029,OWN,credit_card,0,0
60,106372.32,8.3,770.0,5523.95,23302.19,0.227,OWN,medical,2,0
46,88666.58,13.9,732.0,8900.9,23346.09,0.278,MORTGAGE,other,0,0
45,84776.43,0.9,697.0,18965.46,6585.57,0.111,RENT,debt_consolidation,1,0
26,62853.23,0.0,527.0,23038.01,8279.45,0.187,MORTGAGE,debt_consolidation,0,1
32,43907.04,4.6,581.0,17721.54,15254.41,0.408,RENT,debt_consolidation,1,0
62,53602.85,2.6,674.0,22476.12,22037.2,0.474,RENT,debt_consolidation,1,0
38,66018.54,5.9,678.0,5995.44,0.0,0.014,MORTGAGE,debt_consolidation,0,0
22,23562.2,8.7,750.0,5103.45,7347.33,0.344,MORTGAGE,other,0,0
56,35765.45,7.6,462.0,22149.7,16322.28,0.549,MORTGAGE,small_business,0,1
54,19306.25,6.2,623.0,10714.57,12657.52,0.739,MORTGAGE,debt_consolidation,0,0
24,60879.67,11.3,743.0,4429.31,12221.12,0.212,OWN,other,0,0
23,57076.35,9.4,655.0,16825.54,0.0,0.044,RENT,debt_consolidation,1,0
26,38682.28,5.1,645.0,15772.66,6987.67,0.242,RENT,medical,0,0
23,75512.48,9.2,559.0,13291.35,8068.29,0.133,RENT,debt_consolidation,0,1
51,28884.99,0.0,759.0,29283.07,3075.42,0.259,RENT,credit_card,1,1
27,37754.13,11.3,644.0,31871.91,23078.49,0.738,RENT,credit_card,0,1
50,74513.16,6.1,762.0,23638.03,8243.86,0.158,RENT,credit_card,0,0
29,78220.39,0.0,790.0,18865.46,3420.23,0.08,RENT,credit_card,0,0
68,35106.84,3.9,779.0,27420.86,31585.67,1.017,MORTGAGE,debt_consolidation,0,0
56,60801.07,11.2,678.0,16420.07,16467.03,0.311,RENT,other,0,0
39,35529.82,2.2,644.0,13256.19,13597.44,0.439,OWN,home_improvement,1,0
42,50066.51,8.1,639.0,9747.46,10677.77,0.242,OWN,credit_card,0,0
24,58595.93,10.4,828.0,7959.87,5251.4,0.11,OWN,debt_consolidation,0,0
23,69009.15,6.1,664.0,23352.2,3607.33,0.103,MORTGAGE,debt_consolidation,1,0
47,62938.98,1.7,759.0,1483.25,264.03,0.008,MORTGAGE,other,0,0
22,61829.06,5.7,716.0,9651.39,8646.3,0.163,MORTGAGE,debt_consolidation,1,0
52,28037.54,0.0,649.0,11816.67,0.0,0.063,RENT,small_business,0,1
39,64706.92,3.6,661.0,2333.49,20999.78,0.33,RENT,other,0,0
27,68776.63,0.5,769.0,11477.36,5259.85,0.102,RENT,home_improvement,0,0
47,72223.36,5.8,682.0,15843.73,20563.63,0.318,MORTGAGE,home_improvement,0,0
48,37012.0,0.0,646.0,24245.38,3641.41,0.197,RENT,home_improvement,0,0
57,77889.64,6.4,619.0,10445.78,15861.22,0.224,OWN,credit_card,0,0
30,22069.13,11.7,704.0,15906.21,0.0,0.108,MORTGAGE,credit_card,0,0
47,44229.55,12.0,641.0,1551.88,5604.8,0.132,OWN,debt_consolidation,0,0
62,48112.02,0.0,725.0,4051.6,6781.4,0.154,MORTGAGE,debt_consolidation,0,0
34,23439.77,2.7,850.0,1000.0,14493.44,0.625,RENT,debt_consolidation,1,0
61,47732.22,10.3,719.0,23809.95,0.0,0.075,MORTGAGE,small_business,0,1
56,60537.02,9.5,815.0,12049.25,26498.77,0.468,RENT,small_business,1,0
42,12000.0,2.9,626.0,16988.63,11759.44,1.192,RENT,debt_consolidation,0,1
64,45132.79,3.6,731.0,19711.48,11338.82,0.317,MORTGAGE,home_improvement,0,0
68,12000.0,6.4,774.0,22276.26,0.0,0.278,RENT,medical,0,0
32,106038.47,0.0,783.0,33048.17,15040.98,0.189,MORTGAGE,debt_consolidation,0,0
69,60312.28,8.6,776.0,14628.03,22945.32,0.417,MORTGAGE,medical,0,0
21,58145.73,11.4,681.0,8596.14,2661.31,0.068,RENT,debt_consolidation,0,0
27,60801.84,4.1,747.0,21285.12,5944.94,0.15,RENT,credit_card,0,0
23,70113.02,0.0,604.0,36266.06,9359.88,0.211,OWN,debt_consolidation,0,1
39,79453.87,13.1,801.0,10147.42,8767.26,0.13,RENT,debt_consolidation,1,0
66,15911.15,7.1,609.0,7845.19,2435.38,0.227,RENT,debt_consolidation,0,1
50,87754.44,9.5,774.0,1000.0,15956.91,0.184,RENT,debt_consolidation,0,0
51,86145.63,0.0,758.0,1000.0,23711.09,0.277,MORTGAGE,credit_card,0,0
25,53341.33,0.0,758.0,27774.4,11263.97,0.289,MORTGAGE,small_business,1,0
46,52031.78,8.1,835.0,13438.29,2948.48,0.095,RENT,debt_consolidation,0,0
39,12000.0,11.1,759.0,4760.09,803.67,0.126,RENT,small_business,0,0
44,23900.22,0.4,581.0,15027.36,36205.31,1.609,MORTGAGE,debt_consolidation,0,1
33,67971.23,5.5,724.0,38411.68,7582.34,0.196,RENT,debt_consolidation,1,0
30,85015.44,0.0,538.0,15037.72,17013.37,0.227,MORTGAGE,home_improvement,0,0
67,73220.92,2.5,673.0,32232.27,0.0,0.066,RENT,debt_consolidation,0,0
48,53107.12,4.7,648.0,6567.63,4425.13,0.102,RENT,credit_card,0,0
41,103146.82,8.4,728.0,28142.65,22761.57,0.262,MORTGAGE,other,0,0
24,80129.39,0.0,618.0,9950.33,3172.62,0.058,MORTGAGE,credit_card,0,0
58,45154.34,12.6,621.0,8073.35,3722.05,0.109,RENT,credit_card,0,0
44,109552.77,5.1,718.0,6543.89,15569.87,0.151,RENT,small_business,0,0
39,27595.82,12.5,768.0,12084.55,5388.26,0.261,MORTGAGE,debt_consolidation,0,0
53,18203.99,9.5,680.0,23783.09,17420.59,1.153,RENT,other,1,1
27,44472.37,10.3,850.0,10664.71,5363.21,0.157,RENT,debt_consolidation,0,0
47,36034.0,16.1,654.0,24626.91,10960.43,0.407,MORTGAGE,debt_consolidation,0,0
63,45876.71,2.1,731.0,8543.74,18477.76,0.431,MORTGAGE,debt_consolidation,0,0
43,74952.27,6.7,706.0,14261.42,7386.26,0.127,RENT,small_business,0,0
21,54150.51,1.0,654.0,10223.2,0.0,0.028,MORTGAGE,home_improvement,0,0
32,54792.58,5.5,778.0,31307.34,7615.33,0.225,MORTGAGE,debt_consolidation,0,0
23,56470.37,9.6,613.0,19657.74,2041.71,0.088,MORTGAGE,credit_card,0,0
45,12000.0,11.6,524.0,17557.93,7035.31,0.806,MORTGAGE,debt_consolidation,1,1
38,17118.49,4.1,671.0,12490.18,12052.26,0.813,RENT,credit_card,0,0
27,45367.22,0.0,661.0,9754.01,12043.44,0.298,RENT,credit_card,1,1
54,33926.78,6.4,760.0,5940.68,21032.75,0.646,OWN,home_improvement,1,0
29,49205.31,1.7,586.0,26897.89,4155.28,0.166,MORTGAGE,credit_card,0,0
37,90103.21,3.1,719.0,1000.0,11786.65,0.132,OWN,small_business,0,0
69,53138.76,9.4,710.0,11739.08,25669.81,0.516,OWN,debt_consolidation,0,0
24,21945.79,8.4,704.0,22942.98,15238.39,0.851,MORTGAGE,small_business,0,1
33,35172.51,10.2,758.0,1000.0,21435.83,0.614,MORTGAGE,home_improvement,0,0
36,97764.4,4.3,678.0,16604.45,11428.67,0.142,RENT,small_business,1,0
45,93312.35,11.0,684.0,7164.56,20032.56,0.226,OWN,medical,0,0
33,69896.94,6.1,714.0,15239.78,10154.16,0.178,MORTGAGE,home_improvement,0,0
68,15937.92,4.6,672.0,13483.03,0.0,0.127,RENT,debt_consolidation,1,0
21,62670.12,0.5,579.0,1000.0,18452.41,0.297,RENT,debt_consolidation,1,0
67,64592.43,0.0,649.0,20741.85,15679.96,0.291,MORTGAGE,debt_consolidation,0,0
47,55638.51,0.0,661.0,6109.7,12386.24,0.239,MORTGAGE,debt_consolidation,0,0
22,40749.72,7.1,638.0,10061.69,2521.6,0.099,RENT,medical,2,0
26,45934.22,1.5,656.0,15456.21,27550.12,0.65,MORTGAGE,debt_consolidation,0,0
26,39007.13,0.0,693.0,18381.35,19940.91,0.582,MORTGAGE,debt_consolidation,0,0
35,26373.15,3.9,659.0,19026.45,5653.27,0.323,RENT,debt_consolidation,1,0
37,89149.7,7.4,744.0,22117.79,26215.77,0.331,MORTGAGE,credit_card,1,0
52,77057.84,8.1,745.0,1000.0,25678.6,0.335,RENT,other,1,1
36,47876.76,5.9,502.0,19344.94,9972.61,0.269,RENT,debt_consolidation,0,0
56,63804.46,5.7,573.0,15098.73,3435.28,0.089,RENT,other,0,0
35,64742.52,3.3,500.0,10019.5,16710.84,0.281,MORTGAGE,medical,0,0
33,113572.09,9.2,659.0,17363.32,10044.56,0.111,MORTGAGE,credit_card,2,0
34,76814.22,5.1,655.0,23284.95,38920.57,0.552,RENT,home_improvement,1,0
37,75869.24,5.6,691.0,7111.11,1679.73,0.036,OWN,debt_consolidation,0,0
62,55949.53,11.2,743.0,27617.89,27646.98,0.568,RENT,small_business,0,1
33,44139.4,10.0,677.0,25316.93,7925.46,0.266,RENT,medical,0,0
34,89567.76,5.1,635.0,18331.23,9660.78,0.139,MORTGAGE,debt_consolidation,1,0
67,71306.8,4.4,680.0,3992.09,3582.22,0.059,MORTGAGE,home_improvement,1,0
53,34261.45,4.3,643.0,34394.84,13185.89,0.535,OWN,debt_consolidation,0,1
30,66346.66,0.0,569.0,17559.81,3266.83,0.089,OWN,debt_consolidation,0,0
63,75934.65,11.5,752.0,16334.89,9679.06,0.16,MORTGAGE,debt_consolidation,0,0
29,12000.0,2.6,712.0,16022.53,0.0,0.2,MORTGAGE,debt_consolidation,1,0
28,31940.33,10.3,789.0,19973.06,0.0,0.094,RENT,medical,1,0
42,64069.12,6.2,587.0,23342.44,9717.07,0.206,RENT,debt_consolidation,0,0
54,12000.0,13.0,559.0,14773.77,25026.12,2.27,RENT,debt_consolidation,0,1
30,12000.0,8.6,610.0,3815.04,14442.83,1.251,RENT,small_business,0,1
57,48238.46,10.6,710.0,24314.38,10242.41,0.288,MORTGAGE,debt_consolidation,0,0
28,67288.61,3.0,744.0,7662.2,38079.04,0.583,MORTGAGE,other,1,0
59,68444.59,0.0,701.0,5957.08,0.0,0.013,RENT,debt_consolidation,1,0
25,94559.99,6.7,691.0,14426.77,14753.94,0.179,MORTGAGE,medical,0,0
43,57056.6,0.0,744.0,10897.78,3136.24,0.084,OWN,credit_card,0,0
52,45683.68,3.7,646.0,18420.16,12361.77,0.331,MORTGAGE,debt_consolidation,0,0
34,22316.01,0.1,759.0,20131.02,4075.12,0.318,RENT,other,0,1
50,45384.31,1.8,829.0,10769.38,5192.3,0.15,MORTGAGE,other,0,0
54,72688.23,9.0,600.0,16091.48,14645.1,0.235,RENT,credit_card,0,0
52,73818.06,8.6,661.0,10632.06,10054.05,0.158,MORTGAGE,debt_consolidation,0,0
40,61615.48,5.2,576.0,21901.38,4611.5,0.128,RENT,credit_card,1,0
58,68677.87,7.6,608.0,19412.28,0.0,0.042,RENT,medical,0,0
56,86909.59,3.3,709.0,21457.36,19540.48,0.262,MORTGAGE,debt_consolidation,0,0
36,56881.8,18.1,554.0,12442.34,9527.85,0.2,RENT,credit_card,1,0
56,89182.97,7.5,622.0,17324.95,0.0,0.029,MORTGAGE,credit_card,0,0
66,36833.83,3.0,759.0,19590.48,0.0,0.08,OWN,credit_card,1,0
61,53167.72,10.4,697.0,21739.73,14642.22,0.337,MORTGAGE,medical,1,0
56,42979.17,12.2,738.0,20965.63,8773.8,0.277,MORTGAGE,debt_consolidation,0,0
58,74817.63,2.1,583.0,13894.62,13576.81,0.209,RENT,debt_consolidation,0,0
60,29637.89,0.0,685.0,4652.66,37249.49,1.28,RENT,home_improvement,0,1
35,46955.86,0.0,822.0,19514.75,19967.01,0.488,MORTGAGE,small_business,0,0
56,12000.0,2.7,630.0,19068.25,11537.52,1.2,MORTGAGE,debt_consolidation,0,1
30,69859.4,5.7,643.0,5101.25,0.0,0.011,RENT,credit_card,0,0
38,86169.76,0.0,724.0,22620.24,28170.49,0.366,MORTGAGE,debt_consolidation,1,0
66,77767.7,3.9,613.0,16405.82,12659.05,0.194,OWN,debt_consolidation,0,0
34,75315.69,5.0,734.0,13839.94,36372.84,0.511,MORTGAGE,other,0,0
62,75985.01,7.6,545.0,16921.19,3790.86,0.083,RENT,debt_consolidation,0,0
41,72492.35,9.1,498.0,23379.66,0.0,0.048,RENT,home_improvement,0,0
31,70359.89,8.0,704.0,29026.66,26288.72,0.436,MORTGAGE,debt_consolidation,0,0
25,71972.84,15.0,607.0,14517.38,14425.03,0.231,RENT,debt_consolidation,1,0
47,38607.95,11.5,638.0,12926.57,24400.32,0.682,MORTGAGE,medical,0,0
43,49995.16,7.1,746.0,20470.06,0.0,0.061,RENT,debt_consolidation,0,0
46,56756.08,1.1,727.0,2939.61,0.0,0.008,RENT,other,1,0
23,46607.37,2.6,588.0,22760.91,1700.66,0.11,RENT,debt_consolidation,0,0
34,15842.26,0.0,719.0,2807.11,0.0,0.027,MORTGAGE,debt_consolidation,0,0
21,24124.78,6.8,657.0,2630.76,6769.98,0.297,MORTGAGE,medical,1,0
35,60749.4,7.7,711.0,28979.66,0.0,0.072,MORTGAGE,credit_card,0,0
66,77644.4,10.5,678.0,1000.0,12752.03,0.166,RENT,home_improvement,1,0
28,55233.55,7.3,567.0,26765.12,11034.78,0.272,RENT,medical,0,1
54,124120.55,11.3,627.0,29037.52,3040.13,0.06,MORTGAGE,credit_card,0,0
21,32005.94,11.4,499.0,18056.07,17101.29,0.619,RENT,debt_consolidation,2,1
48,66123.55,0.9,694.0,20451.63,13588.62,0.252,RENT,medical,1,0
66,87280.07,3.4,710.0,1000.0,25289.99,0.291,OWN,home_improvement,0,0
37,81641.93,5.9,627.0,10568.24,30471.6,0.393,RENT,home_improvement,2,0
30,71376.67,2.5,671.0,18226.07,13327.24,0.225,MORTGAGE,debt_consolidation,0,0
48,81756.35,4.8,607.0,17963.9,16323.0,0.233,OWN,medical,0,0
34,56384.86,7.5,774.0,18999.16,17837.33,0.367,RENT,credit_card,0,0
64,96572.04,5.4,584.0,17959.05,31268.17,0.352,RENT,home_improvement,0,0
62,87078.98,6.0,657.0,15189.14,0.0,0.026,OWN,credit_card,0,0
52,33694.31,1.3,583.0,4003.83,6309.2,0.205,RENT,debt_consolidation,0,0
52,63039.2,8.5,698.0,18168.21,0.0,0.043,MORTGAGE,credit_card,0,0
50,16317.58,8.2,758.0,4768.31,5706.23,0.394,MORTGAGE,small_business,0,0
57,93044.72,2.2,524.0,11716.86,8129.23,0.106,MORTGAGE,medical,0,0
43,60605.79,0.0,729.0,27529.34,3229.76,0.121,RENT,other,0,1
68,88719.32,12.2,802.0,1000.0,16172.93,0.184,MORTGAGE,credit_card,1,0
37,52266.06,14.7,690.0,13881.33,17025.58,0.366,MORTGAGE,debt_consolidation,0,0
21,12000.0,7.2,629.0,22814.09,11922.65,1.279,OWN,debt_consolidation,0,1
55,120934.19,4.2,677.0,20748.49,15227.96,0.152,RENT,other,1,0
53,58277.21,11.2,639.0,17750.65,29744.27,0.556,RENT,home_improvement,0,1
69,29994.78,8.4,827.0,8904.48,15595.82,0.564,RENT,credit_card,0,0
40,83644.06,4.9,743.0,26797.5,0.0,0.048,MORTGAGE,small_business,0,0
41,105896.43,10.8,748.0,3984.16,4063.46,0.044,MORTGAGE,debt_consolidation,0,0
48,49939.05,2.0,842.0,21236.41,3303.66,0.13,MORTGAGE,home_improvement,0,0
40,52518.94,2.5,781.0,16377.3,26154.05,0.545,RENT,home_improvement,2,0
59,60951.16,7.8,671.0,7919.76,6956.21,0.134,RENT,debt_consolidation,1,0
41,27225.73,6.6,682.0,11497.93,1699.98,0.126,RENT,debt_consolidation,0,0
59,37733.31,9.2,850.0,31300.17,567.45,0.139,RENT,debt_consolidation,0,0
41,99548.15,12.0,625.0,4540.85,6249.47,0.07,MORTGAGE,medical,0,0
32,51694.84,0.0,667.0,1000.0,5846.53,0.116,OWN,credit_card,1,0
69,34061.08,6.2,604.0,9258.43,4358.67,0.169,RENT,credit_card,1,0
46,43698.95,15.5,544.0,18716.6,20745.2,0.539,RENT,credit_card,0,1
55,81820.59,3.0,614.0,27814.37,9070.21,0.162,MORTGAGE,other,1,0
49,12000.0,2.4,615.0,15227.62,11190.1,1.123,MORTGAGE,credit_card,1,0
38,61366.25,0.0,633.0,1000.0,19474.31,0.32,MORTGAGE,credit_card,0,0
68,116555.47,6.5,726.0,15860.26,20226.33,0.194,OWN,credit_card,0,0
39,105776.57,8.9,679.0,22703.49,5882.32,0.088,RENT,debt_consolidation,1,1
69,69330.07,8.9,756.0,17884.74,24054.15,0.386,RENT,credit_card,1,0
42,87911.07,0.8,691.0,19443.96,11763.62,0.167,OWN,debt_consolidation,1,0
22,87670.66,6.0,693.0,1000.0,6095.63,0.071,RENT,credit_card,0,0
22,51853.7,7.1,658.0,2920.86,21112.38,0.416,RENT,home_improvement,0,0
68,78119.85,6.3,826.0,13794.63,15922.34,0.23,RENT,small_business,0,0
46,99714.58,0.5,648.0,25201.43,14937.34,0.188,MORTGAGE,debt_consolidation,0,0
39,23405.94,6.4,749.0,7895.12,8376.95,0.408,OWN,debt_consolidation,0,0
60,69416.27,1.9,591.0,16842.49,11984.27,0.209,RENT,credit_card,2,0
51,64036.89,0.0,662.0,16496.14,4692.67,0.112,OWN,debt_consolidation,0,0
53,57579.11,9.4,831.0,5615.63,9878.59,0.186,RENT,debt_consolidation,0,0
54,55365.83,6.7,731.0,8373.81,7793.06,0.163,MORTGAGE,other,2,0
30,60791.75,9.0,575.0,14773.21,14438.32,0.274,RENT,small_business,0,0
25,62889.3,3.3,603.0,11709.44,27379.8,0.463,RENT,debt_consolidation,0,0
56,82965.38,9.1,800.0,22385.3,10238.12,0.164,OWN,credit_card,0,0
22,66912.87,11.1,687.0,11212.94,19851.38,0.322,MORTGAGE,debt_consolidation,1,0
56,50553.09,14.8,659.0,22983.73,13332.18,0.332,MORTGAGE,small_business,0,1
27,34001.96,10.1,622.0,11744.0,23474.5,0.742,RENT,other,0,0
33,43188.94,7.9,656.0,15215.38,29030.74,0.725,MORTGAGE,other,1,0
55,61529.15,0.0,786.0,22199.18,6879.37,0.166,RENT,debt_consolidation,0,0
51,37348.23,5.5,627.0,14035.23,0.0,0.056,OWN,small_business,1,0
59,78646.93,0.0,635.0,11165.0,0.0,0.021,MORTGAGE,debt_consolidation,0,0
50,65751.38,1.9,725.0,14377.27,21852.28,0.365,MORTGAGE,other,2,0
23,83588.19,15.8,602.0,23039.4,15185.31,0.223,RENT,debt_consolidation,0,0
62,39029.52,0.9,610.0,17984.91,2225.21,0.126,RENT,debt_consolidation,0,0
31,34223.31,0.0,680.0,1000.0,28024.73,0.823,MORTGAGE,debt_consolidation,0,1
27,83401.43,10.1,682.0,8501.04,8817.98,0.121,RENT,debt_consolidation,0,0
64,58248.85,2.6,619.0,8578.67,8411.05,0.166,RENT,debt_consolidation,1,0
30,49937.07,9.8,715.0,20251.6,9072.57,0.243,MORTGAGE,small_business,0,0
47,72466.51,0.1,696.0,1000.0,24654.18,0.342,MORTGAGE,home_improvement,1,0
44,71536.23,3.9,532.0,17517.66,4345.9,0.097,RENT,debt_consolidation,0,0
58,23605.91,12.0,739.0,20724.18,24807.94,1.183,MORTGAGE,credit_card,0,1
23,89616.13,0.0,637.0,20725.47,17630.66,0.231,OWN,credit_card,0,0
26,44739.83,5.2,740.0,14237.85,25655.99,0.621,OWN,credit_card,0,0
41,97500.45,7.5,836.0,1000.0,19656.69,0.203,RENT,debt_consolidation,0,0
44,21661.28,2.4,675.0,12685.12,15518.78,0.804,MORTGAGE,small_business,0,1
59,62934.97,7.2,632.0,28264.37,18963.2,0.369,MORTGAGE,credit_card,0,0
50,50359.47,6.1,783.0,9637.16,12936.5,0.286,MORTGAGE,debt_consolidation,0,0
28,12000.0,8.7,617.0,34627.5,4949.02,0.845,RENT,other,0,1
68,71455.2,15.2,822.0,22300.37,18616.3,0.307,RENT,credit_card,0,0
43,12000.0,19.4,645.0,13712.84,11282.01,1.112,RENT,credit_card,0,1
68,47708.33,8.3,633.0,17031.6,24630.41,0.57,OWN,home_improvement,0,0
69,82606.89,5.4,850.0,18369.44,24276.19,0.327,RENT,debt_consolidation,0,0
23,41749.1,8.2,707.0,9805.53,17838.26,0.463,OWN,credit_card,0,1
45,32406.65,4.8,802.0,11275.39,21916.93,0.728,MORTGAGE,credit_card,1,0
41,75008.91,0.0,678.0,32951.7,16931.46,0.292,RENT,debt_consolidation,0,0
45,48762.05,5.8,673.0,28425.43,17022.24,0.437,RENT,small_business,0,0
36,44873.51,11.4,461.0,11600.04,5670.02,0.165,MORTGAGE,debt_consolidation,0,0
48,86874.81,0.0,756.0,7990.43,14536.42,0.181,RENT,credit_card,0,0
45,25818.03,1.1,709.0,1000.0,16452.8,0.643,MORTGAGE,credit_card,0,1
30,43509.82,3.1,672.0,34409.16,15679.44,0.479,RENT,other,0,0
35,76661.18,7.9,724.0,24218.64,14729.17,0.24,RENT,medical,0,0
28,24201.32,17.9,683.0,26217.89,14110.52,0.746,MORTGAGE,medical,0,0
62,99383.68,2.0,609.0,10109.54,32813.81,0.345,MORTGAGE,credit_card,0,0
54,49578.81,6.5,707.0,9516.96,13357.98,0.298,MORTGAGE,debt_consolidation,0,0
39,76863.18,6.0,666.0,6706.51,19434.43,0.266,OWN,medical,1,0
40,76810.88,4.5,736.0,1000.0,12318.37,0.162,RENT,home_improvement,0,0
24,51192.8,5.8,659.0,7128.96,15415.84,0.322,MORTGAGE,home_improvement,1,0
35,43024.7,3.7,645.0,17876.31,3569.97,0.145,RENT,other,0,0
66,53925.89,19.7,639.0,17235.56,6307.45,0.165,MORTGAGE,debt_consolidation,1,0
22,72817.11,9.7,614.0,9454.57,7277.66,0.119,RENT,small_business,0,0
28,30339.38,3.7,641.0,20891.88,0.0,0.103,RENT,debt_consolidation,0,0
62,24918.54,11.9,712.0,8932.6,13416.09,0.592,MORTGAGE,debt_consolidation,0,0
46,92105.07,7.3,624.0,21909.44,3265.04,0.071,RENT,medical,0,0
22,36628.62,6.3,592.0,21793.54,1442.47,0.129,RENT,credit_card,0,0
